tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	external_database_ids	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.786e-1																-9.860e-1										300		IRM-VSM3-LP-HYS-218847-406	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.778e-1																-9.812e-1										300		IRM-VSM3-LP-HYS-218847-407	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.771e-1																-9.764e-1										300		IRM-VSM3-LP-HYS-218847-408	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.762e-1																-9.714e-1										300		IRM-VSM3-LP-HYS-218847-409	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.754e-1																-9.663e-1										300		IRM-VSM3-LP-HYS-218847-410	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.745e-1																-9.613e-1										300		IRM-VSM3-LP-HYS-218847-411	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.737e-1																-9.564e-1										300		IRM-VSM3-LP-HYS-218847-412	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.728e-1																-9.514e-1										300		IRM-VSM3-LP-HYS-218847-413	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.720e-1																-9.463e-1										300		IRM-VSM3-LP-HYS-218847-414	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.711e-1																-9.413e-1										300		IRM-VSM3-LP-HYS-218847-415	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.703e-1																-9.364e-1										300		IRM-VSM3-LP-HYS-218847-416	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.695e-1																-9.314e-1										300		IRM-VSM3-LP-HYS-218847-417	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.687e-1																-9.264e-1										300		IRM-VSM3-LP-HYS-218847-418	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.678e-1																-9.214e-1										300		IRM-VSM3-LP-HYS-218847-419	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.670e-1																-9.165e-1										300		IRM-VSM3-LP-HYS-218847-420	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.662e-1																-9.116e-1										300		IRM-VSM3-LP-HYS-218847-421	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.654e-1																-9.065e-1										300		IRM-VSM3-LP-HYS-218847-422	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.646e-1																-9.015e-1										300		IRM-VSM3-LP-HYS-218847-423	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.639e-1																-8.965e-1										300		IRM-VSM3-LP-HYS-218847-424	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.631e-1																-8.916e-1										300		IRM-VSM3-LP-HYS-218847-425	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.622e-1																-8.866e-1										300		IRM-VSM3-LP-HYS-218847-426	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.613e-1																-8.815e-1										300		IRM-VSM3-LP-HYS-218847-427	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.604e-1																-8.766e-1										300		IRM-VSM3-LP-HYS-218847-428	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.596e-1																-8.716e-1										300		IRM-VSM3-LP-HYS-218847-429	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.587e-1																-8.666e-1										300		IRM-VSM3-LP-HYS-218847-430	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.578e-1																-8.616e-1										300		IRM-VSM3-LP-HYS-218847-431	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.570e-1																-8.566e-1										300		IRM-VSM3-LP-HYS-218847-432	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.561e-1																-8.517e-1										300		IRM-VSM3-LP-HYS-218847-433	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.552e-1																-8.466e-1										300		IRM-VSM3-LP-HYS-218847-434	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.544e-1																-8.416e-1										300		IRM-VSM3-LP-HYS-218847-435	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.535e-1																-8.366e-1										300		IRM-VSM3-LP-HYS-218847-436	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.527e-1																-8.317e-1										300		IRM-VSM3-LP-HYS-218847-437	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.518e-1																-8.268e-1										300		IRM-VSM3-LP-HYS-218847-438	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.510e-1																-8.217e-1										300		IRM-VSM3-LP-HYS-218847-439	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.502e-1																-8.167e-1										300		IRM-VSM3-LP-HYS-218847-440	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.494e-1																-8.117e-1										300		IRM-VSM3-LP-HYS-218847-441	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.485e-1																-8.067e-1										300		IRM-VSM3-LP-HYS-218847-442	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.477e-1																-8.017e-1										300		IRM-VSM3-LP-HYS-218847-443	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.468e-1																-7.966e-1										300		IRM-VSM3-LP-HYS-218847-444	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.460e-1																-7.916e-1										300		IRM-VSM3-LP-HYS-218847-445	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.451e-1																-7.867e-1										300		IRM-VSM3-LP-HYS-218847-446	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.442e-1																-7.817e-1										300		IRM-VSM3-LP-HYS-218847-447	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.434e-1																-7.766e-1										300		IRM-VSM3-LP-HYS-218847-448	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.425e-1																-7.717e-1										300		IRM-VSM3-LP-HYS-218847-449	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.418e-1																-7.667e-1										300		IRM-VSM3-LP-HYS-218847-450	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.410e-1																-7.617e-1										300		IRM-VSM3-LP-HYS-218847-451	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.403e-1																-7.567e-1										300		IRM-VSM3-LP-HYS-218847-452	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.396e-1																-7.517e-1										300		IRM-VSM3-LP-HYS-218847-453	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.388e-1																-7.467e-1										300		IRM-VSM3-LP-HYS-218847-454	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.380e-1																-7.418e-1										300		IRM-VSM3-LP-HYS-218847-455	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.371e-1																-7.368e-1										300		IRM-VSM3-LP-HYS-218847-456	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.363e-1																-7.318e-1										300		IRM-VSM3-LP-HYS-218847-457	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.354e-1																-7.268e-1										300		IRM-VSM3-LP-HYS-218847-458	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.346e-1																-7.219e-1										300		IRM-VSM3-LP-HYS-218847-459	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.338e-1																-7.168e-1										300		IRM-VSM3-LP-HYS-218847-460	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.329e-1																-7.118e-1										300		IRM-VSM3-LP-HYS-218847-461	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.321e-1																-7.068e-1										300		IRM-VSM3-LP-HYS-218847-462	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.312e-1																-7.019e-1										300		IRM-VSM3-LP-HYS-218847-463	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.303e-1																-6.968e-1										300		IRM-VSM3-LP-HYS-218847-464	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.294e-1																-6.918e-1										300		IRM-VSM3-LP-HYS-218847-465	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.285e-1																-6.868e-1										300		IRM-VSM3-LP-HYS-218847-466	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.276e-1																-6.819e-1										300		IRM-VSM3-LP-HYS-218847-467	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.267e-1																-6.768e-1										300		IRM-VSM3-LP-HYS-218847-468	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.258e-1																-6.718e-1										300		IRM-VSM3-LP-HYS-218847-469	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.249e-1																-6.668e-1										300		IRM-VSM3-LP-HYS-218847-470	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.241e-1																-6.619e-1										300		IRM-VSM3-LP-HYS-218847-471	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.232e-1																-6.569e-1										300		IRM-VSM3-LP-HYS-218847-472	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.223e-1																-6.519e-1										300		IRM-VSM3-LP-HYS-218847-473	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.214e-1																-6.469e-1										300		IRM-VSM3-LP-HYS-218847-474	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.205e-1																-6.419e-1										300		IRM-VSM3-LP-HYS-218847-475	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.196e-1																-6.370e-1										300		IRM-VSM3-LP-HYS-218847-476	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.187e-1																-6.319e-1										300		IRM-VSM3-LP-HYS-218847-477	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.178e-1																-6.269e-1										300		IRM-VSM3-LP-HYS-218847-478	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.169e-1																-6.219e-1										300		IRM-VSM3-LP-HYS-218847-479	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.161e-1																-6.169e-1										300		IRM-VSM3-LP-HYS-218847-480	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.152e-1																-6.119e-1										300		IRM-VSM3-LP-HYS-218847-481	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.143e-1																-6.068e-1										300		IRM-VSM3-LP-HYS-218847-482	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.134e-1																-6.018e-1										300		IRM-VSM3-LP-HYS-218847-483	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.126e-1																-5.969e-1										300		IRM-VSM3-LP-HYS-218847-484	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.117e-1																-5.918e-1										300		IRM-VSM3-LP-HYS-218847-485	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.108e-1																-5.868e-1										300		IRM-VSM3-LP-HYS-218847-486	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.100e-1																-5.818e-1										300		IRM-VSM3-LP-HYS-218847-487	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.091e-1																-5.769e-1										300		IRM-VSM3-LP-HYS-218847-488	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.082e-1																-5.720e-1										300		IRM-VSM3-LP-HYS-218847-489	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.074e-1																-5.669e-1										300		IRM-VSM3-LP-HYS-218847-490	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.065e-1																-5.619e-1										300		IRM-VSM3-LP-HYS-218847-491	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.056e-1																-5.569e-1										300		IRM-VSM3-LP-HYS-218847-492	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.048e-1																-5.520e-1										300		IRM-VSM3-LP-HYS-218847-493	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.039e-1																-5.469e-1										300		IRM-VSM3-LP-HYS-218847-494	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.030e-1																-5.419e-1										300		IRM-VSM3-LP-HYS-218847-495	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.021e-1																-5.369e-1										300		IRM-VSM3-LP-HYS-218847-496	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.012e-1																-5.320e-1										300		IRM-VSM3-LP-HYS-218847-497	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-2.003e-1																-5.269e-1										300		IRM-VSM3-LP-HYS-218847-498	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.994e-1																-5.219e-1										300		IRM-VSM3-LP-HYS-218847-499	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.985e-1																-5.169e-1										300		IRM-VSM3-LP-HYS-218847-500	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.976e-1																-5.120e-1										300		IRM-VSM3-LP-HYS-218847-501	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.968e-1																-5.071e-1										300		IRM-VSM3-LP-HYS-218847-502	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.959e-1																-5.020e-1										300		IRM-VSM3-LP-HYS-218847-503	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.950e-1																-4.970e-1										300		IRM-VSM3-LP-HYS-218847-504	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.941e-1																-4.920e-1										300		IRM-VSM3-LP-HYS-218847-505	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.933e-1																-4.871e-1										300		IRM-VSM3-LP-HYS-218847-506	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.924e-1																-4.820e-1										300		IRM-VSM3-LP-HYS-218847-507	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.915e-1																-4.770e-1										300		IRM-VSM3-LP-HYS-218847-508	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.906e-1																-4.720e-1										300		IRM-VSM3-LP-HYS-218847-509	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.897e-1																-4.671e-1										300		IRM-VSM3-LP-HYS-218847-510	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.888e-1																-4.620e-1										300		IRM-VSM3-LP-HYS-218847-511	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.879e-1																-4.570e-1										300		IRM-VSM3-LP-HYS-218847-512	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.870e-1																-4.520e-1										300		IRM-VSM3-LP-HYS-218847-513	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.861e-1																-4.470e-1										300		IRM-VSM3-LP-HYS-218847-514	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.852e-1																-4.420e-1										300		IRM-VSM3-LP-HYS-218847-515	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.843e-1																-4.370e-1										300		IRM-VSM3-LP-HYS-218847-516	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.834e-1																-4.320e-1										300		IRM-VSM3-LP-HYS-218847-517	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.826e-1																-4.270e-1										300		IRM-VSM3-LP-HYS-218847-518	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.817e-1																-4.221e-1										300		IRM-VSM3-LP-HYS-218847-519	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.807e-1																-4.171e-1										300		IRM-VSM3-LP-HYS-218847-520	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.797e-1																-4.120e-1										300		IRM-VSM3-LP-HYS-218847-521	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.787e-1																-4.070e-1										300		IRM-VSM3-LP-HYS-218847-522	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.778e-1																-4.020e-1										300		IRM-VSM3-LP-HYS-218847-523	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.768e-1																-3.970e-1										300		IRM-VSM3-LP-HYS-218847-524	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.758e-1																-3.919e-1										300		IRM-VSM3-LP-HYS-218847-525	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.749e-1																-3.869e-1										300		IRM-VSM3-LP-HYS-218847-526	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.739e-1																-3.820e-1										300		IRM-VSM3-LP-HYS-218847-527	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.730e-1																-3.770e-1										300		IRM-VSM3-LP-HYS-218847-528	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.720e-1																-3.719e-1										300		IRM-VSM3-LP-HYS-218847-529	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.710e-1																-3.670e-1										300		IRM-VSM3-LP-HYS-218847-530	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.700e-1																-3.620e-1										300		IRM-VSM3-LP-HYS-218847-531	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.690e-1																-3.570e-1										300		IRM-VSM3-LP-HYS-218847-532	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													-1.681e-1																-3.519e-1										300		IRM-VSM3-LP-HYS-218847-533	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
