tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	external_database_ids	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.264e-1																5.629e-1										300		IRM-VSM3-LP-HYS-218845-716	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.272e-1																5.679e-1										300		IRM-VSM3-LP-HYS-218845-717	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.281e-1																5.728e-1										300		IRM-VSM3-LP-HYS-218845-718	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.289e-1																5.777e-1										300		IRM-VSM3-LP-HYS-218845-719	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.297e-1																5.827e-1										300		IRM-VSM3-LP-HYS-218845-720	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.306e-1																5.878e-1										300		IRM-VSM3-LP-HYS-218845-721	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.314e-1																5.928e-1										300		IRM-VSM3-LP-HYS-218845-722	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.322e-1																5.977e-1										300		IRM-VSM3-LP-HYS-218845-723	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.331e-1																6.027e-1										300		IRM-VSM3-LP-HYS-218845-724	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.339e-1																6.078e-1										300		IRM-VSM3-LP-HYS-218845-725	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.347e-1																6.128e-1										300		IRM-VSM3-LP-HYS-218845-726	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.355e-1																6.178e-1										300		IRM-VSM3-LP-HYS-218845-727	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.364e-1																6.228e-1										300		IRM-VSM3-LP-HYS-218845-728	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.372e-1																6.279e-1										300		IRM-VSM3-LP-HYS-218845-729	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.380e-1																6.329e-1										300		IRM-VSM3-LP-HYS-218845-730	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.389e-1																6.378e-1										300		IRM-VSM3-LP-HYS-218845-731	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.397e-1																6.429e-1										300		IRM-VSM3-LP-HYS-218845-732	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.405e-1																6.479e-1										300		IRM-VSM3-LP-HYS-218845-733	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.413e-1																6.529e-1										300		IRM-VSM3-LP-HYS-218845-734	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.422e-1																6.579e-1										300		IRM-VSM3-LP-HYS-218845-735	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.430e-1																6.628e-1										300		IRM-VSM3-LP-HYS-218845-736	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.438e-1																6.678e-1										300		IRM-VSM3-LP-HYS-218845-737	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.446e-1																6.729e-1										300		IRM-VSM3-LP-HYS-218845-738	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.455e-1																6.779e-1										300		IRM-VSM3-LP-HYS-218845-739	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.463e-1																6.828e-1										300		IRM-VSM3-LP-HYS-218845-740	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.471e-1																6.878e-1										300		IRM-VSM3-LP-HYS-218845-741	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.480e-1																6.929e-1										300		IRM-VSM3-LP-HYS-218845-742	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.488e-1																6.979e-1										300		IRM-VSM3-LP-HYS-218845-743	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.496e-1																7.028e-1										300		IRM-VSM3-LP-HYS-218845-744	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.505e-1																7.078e-1										300		IRM-VSM3-LP-HYS-218845-745	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.513e-1																7.129e-1										300		IRM-VSM3-LP-HYS-218845-746	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.521e-1																7.179e-1										300		IRM-VSM3-LP-HYS-218845-747	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.529e-1																7.229e-1										300		IRM-VSM3-LP-HYS-218845-748	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.537e-1																7.279e-1										300		IRM-VSM3-LP-HYS-218845-749	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.546e-1																7.330e-1										300		IRM-VSM3-LP-HYS-218845-750	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.554e-1																7.379e-1										300		IRM-VSM3-LP-HYS-218845-751	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.562e-1																7.429e-1										300		IRM-VSM3-LP-HYS-218845-752	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.570e-1																7.478e-1										300		IRM-VSM3-LP-HYS-218845-753	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.578e-1																7.528e-1										300		IRM-VSM3-LP-HYS-218845-754	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.587e-1																7.579e-1										300		IRM-VSM3-LP-HYS-218845-755	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.595e-1																7.629e-1										300		IRM-VSM3-LP-HYS-218845-756	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.603e-1																7.678e-1										300		IRM-VSM3-LP-HYS-218845-757	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.612e-1																7.728e-1										300		IRM-VSM3-LP-HYS-218845-758	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.620e-1																7.779e-1										300		IRM-VSM3-LP-HYS-218845-759	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.628e-1																7.829e-1										300		IRM-VSM3-LP-HYS-218845-760	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.637e-1																7.878e-1										300		IRM-VSM3-LP-HYS-218845-761	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.645e-1																7.929e-1										300		IRM-VSM3-LP-HYS-218845-762	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.653e-1																7.979e-1										300		IRM-VSM3-LP-HYS-218845-763	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.662e-1																8.029e-1										300		IRM-VSM3-LP-HYS-218845-764	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.669e-1																8.079e-1										300		IRM-VSM3-LP-HYS-218845-765	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.678e-1																8.129e-1										300		IRM-VSM3-LP-HYS-218845-766	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.686e-1																8.180e-1										300		IRM-VSM3-LP-HYS-218845-767	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.694e-1																8.230e-1										300		IRM-VSM3-LP-HYS-218845-768	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.702e-1																8.280e-1										300		IRM-VSM3-LP-HYS-218845-769	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.710e-1																8.329e-1										300		IRM-VSM3-LP-HYS-218845-770	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.718e-1																8.379e-1										300		IRM-VSM3-LP-HYS-218845-771	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.726e-1																8.430e-1										300		IRM-VSM3-LP-HYS-218845-772	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.735e-1																8.480e-1										300		IRM-VSM3-LP-HYS-218845-773	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.743e-1																8.529e-1										300		IRM-VSM3-LP-HYS-218845-774	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.751e-1																8.579e-1										300		IRM-VSM3-LP-HYS-218845-775	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.760e-1																8.630e-1										300		IRM-VSM3-LP-HYS-218845-776	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.768e-1																8.680e-1										300		IRM-VSM3-LP-HYS-218845-777	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.776e-1																8.729e-1										300		IRM-VSM3-LP-HYS-218845-778	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.784e-1																8.780e-1										300		IRM-VSM3-LP-HYS-218845-779	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.792e-1																8.830e-1										300		IRM-VSM3-LP-HYS-218845-780	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.801e-1																8.880e-1										300		IRM-VSM3-LP-HYS-218845-781	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.809e-1																8.930e-1										300		IRM-VSM3-LP-HYS-218845-782	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.817e-1																8.980e-1										300		IRM-VSM3-LP-HYS-218845-783	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.826e-1																9.031e-1										300		IRM-VSM3-LP-HYS-218845-784	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.834e-1																9.080e-1										300		IRM-VSM3-LP-HYS-218845-785	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.842e-1																9.130e-1										300		IRM-VSM3-LP-HYS-218845-786	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.851e-1																9.179e-1										300		IRM-VSM3-LP-HYS-218845-787	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.859e-1																9.229e-1										300		IRM-VSM3-LP-HYS-218845-788	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.867e-1																9.280e-1										300		IRM-VSM3-LP-HYS-218845-789	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.876e-1																9.330e-1										300		IRM-VSM3-LP-HYS-218845-790	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.884e-1																9.379e-1										300		IRM-VSM3-LP-HYS-218845-791	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.892e-1																9.429e-1										300		IRM-VSM3-LP-HYS-218845-792	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.900e-1																9.480e-1										300		IRM-VSM3-LP-HYS-218845-793	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.908e-1																9.530e-1										300		IRM-VSM3-LP-HYS-218845-794	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.916e-1																9.579e-1										300		IRM-VSM3-LP-HYS-218845-795	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.924e-1																9.630e-1										300		IRM-VSM3-LP-HYS-218845-796	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.933e-1																9.680e-1										300		IRM-VSM3-LP-HYS-218845-797	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.941e-1																9.730e-1										300		IRM-VSM3-LP-HYS-218845-798	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.949e-1																9.780e-1										300		IRM-VSM3-LP-HYS-218845-799	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.958e-1																9.830e-1										300		IRM-VSM3-LP-HYS-218845-800	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.966e-1																9.881e-1										300		IRM-VSM3-LP-HYS-218845-801	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218845						IRM-VSM3													1.985e-1																1.000e0										300		IRM-VSM3-LP-HYS-218845-802	LP-HYS	g					NED1-5c	u					2020:01:06:10:14:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.827e-1																1.000e0										300		IRM-VSM3-LP-HYS-218847-1	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.825e-1																9.989e-1										300		IRM-VSM3-LP-HYS-218847-2	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.820e-1																9.960e-1										300		IRM-VSM3-LP-HYS-218847-3	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.813e-1																9.919e-1										300		IRM-VSM3-LP-HYS-218847-4	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.806e-1																9.873e-1										300		IRM-VSM3-LP-HYS-218847-5	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.799e-1																9.825e-1										300		IRM-VSM3-LP-HYS-218847-6	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.791e-1																9.777e-1										300		IRM-VSM3-LP-HYS-218847-7	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.782e-1																9.727e-1										300		IRM-VSM3-LP-HYS-218847-8	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.774e-1																9.676e-1										300		IRM-VSM3-LP-HYS-218847-9	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.765e-1																9.626e-1										300		IRM-VSM3-LP-HYS-218847-10	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.756e-1																9.577e-1										300		IRM-VSM3-LP-HYS-218847-11	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.747e-1																9.527e-1										300		IRM-VSM3-LP-HYS-218847-12	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.738e-1																9.476e-1										300		IRM-VSM3-LP-HYS-218847-13	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.729e-1																9.426e-1										300		IRM-VSM3-LP-HYS-218847-14	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.720e-1																9.377e-1										300		IRM-VSM3-LP-HYS-218847-15	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.711e-1																9.326e-1										300		IRM-VSM3-LP-HYS-218847-16	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.702e-1																9.276e-1										300		IRM-VSM3-LP-HYS-218847-17	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.694e-1																9.226e-1										300		IRM-VSM3-LP-HYS-218847-18	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.686e-1																9.177e-1										300		IRM-VSM3-LP-HYS-218847-19	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.679e-1																9.128e-1										300		IRM-VSM3-LP-HYS-218847-20	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.671e-1																9.077e-1										300		IRM-VSM3-LP-HYS-218847-21	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.663e-1																9.027e-1										300		IRM-VSM3-LP-HYS-218847-22	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.654e-1																8.977e-1										300		IRM-VSM3-LP-HYS-218847-23	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.646e-1																8.928e-1										300		IRM-VSM3-LP-HYS-218847-24	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.637e-1																8.877e-1										300		IRM-VSM3-LP-HYS-218847-25	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.628e-1																8.827e-1										300		IRM-VSM3-LP-HYS-218847-26	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.619e-1																8.777e-1										300		IRM-VSM3-LP-HYS-218847-27	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.610e-1																8.727e-1										300		IRM-VSM3-LP-HYS-218847-28	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.601e-1																8.677e-1										300		IRM-VSM3-LP-HYS-218847-29	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.592e-1																8.626e-1										300		IRM-VSM3-LP-HYS-218847-30	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.585e-1																8.577e-1										300		IRM-VSM3-LP-HYS-218847-31	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.578e-1																8.527e-1										300		IRM-VSM3-LP-HYS-218847-32	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.571e-1																8.477e-1										300		IRM-VSM3-LP-HYS-218847-33	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.563e-1																8.426e-1										300		IRM-VSM3-LP-HYS-218847-34	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.554e-1																8.376e-1										300		IRM-VSM3-LP-HYS-218847-35	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.545e-1																8.327e-1										300		IRM-VSM3-LP-HYS-218847-36	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.535e-1																8.278e-1										300		IRM-VSM3-LP-HYS-218847-37	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.526e-1																8.228e-1										300		IRM-VSM3-LP-HYS-218847-38	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.517e-1																8.177e-1										300		IRM-VSM3-LP-HYS-218847-39	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.509e-1																8.127e-1										300		IRM-VSM3-LP-HYS-218847-40	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.501e-1																8.077e-1										300		IRM-VSM3-LP-HYS-218847-41	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.493e-1																8.027e-1										300		IRM-VSM3-LP-HYS-218847-42	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.484e-1																7.976e-1										300		IRM-VSM3-LP-HYS-218847-43	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
											IRM-VSM3-LP-HYS-218847						IRM-VSM3													2.475e-1																7.926e-1										300		IRM-VSM3-LP-HYS-218847-44	LP-HYS	g					NED18-2c	u					2020:01:06:14:08:00.00																			
